FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;TOTALENFERMEDAD;TASAx100;x_geo;y_geo;zbs_geo;Column 11;Posición;MUNICIPIO
2020-03-12;1709;Gerencia de Valladolid Oeste;170920;C.S. TORDESILLAS;0;0.0;-5.0713588;41.5447792;TORDESILLAS;;41.5447792,-5.0713588;BERCERO/MATILLA DE LOS CAÑOS/PEDROSA DEL REY/SAN ROMAN DE HORNIJA/TORDESILLAS/TORRECILLA DE LA TORRE/VELILLA/BARRUELO DEL VALLE/POLLOS/ROBLADILLO/SAN PELAYO/TORRELOBATON/VELLIZA/VILLALAR DE LOS COMUNEROS/VILLASEXMIR/BERCERUELO/SAN MIGUEL DEL PINO/SAN SALVADOR/TORRECILLA DE LA ABADESA/VILLAN DE TORDESILLAS
2020-03-12;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;1;0.01682935;-4.7052252;41.675017;BARRIO ESPAÑA;;41.675017,-4.7052252;VALLADOLID
2020-03-12;1710;Gerencia de Valladolid Este;171002;C.S. ESGUEVILLAS;0;0.0;-4.3018078;41.7366601;ESGUEVILLAS DE ESGUEVA;;41.7366601,-4.3018078;CASTROVERDE DE CERRATO/VILLAFUERTE/AMUSQUILLO/ENCINAS DE ESGUEVA/OLMOS DE ESGUEVA/PIÑA DE ESGUEVA/CANILLAS DE ESGUEVA/CASTRILLO-TEJERIEGO/ESGUEVILLAS DE ESGUEVA/FOMBELLIDA/TORRE DE ESGUEVA/VILLACO/VILLANUEVA DE LOS INFANTES
2020-03-12;1710;Gerencia de Valladolid Este;171009;C.S. PILARICA;0;0.0;-4.7114053;41.6545997;PILARICA;;41.6545997,-4.7114053;VALLADOLID
2020-03-12;1710;Gerencia de Valladolid Este;171011;C.S. RONDILLA I;0;0.0;-4.7254269;41.660879;RONDILLA I;;41.660879,-4.7254269;VALLADOLID
2020-03-12;1710;Gerencia de Valladolid Este;171016;C.S. PORTILLO;0;0.0;-4.5726832;41.4774359;PORTILLO;;41.4774359,-4.5726832;CAMPORREDONDO/MONTEMAYOR DE PILILLA/PEDRAJA DE PORTILLO (LA)/SAN MIGUEL DEL ARROYO/VILORIA/ALDEA DE SAN MIGUEL/ALDEAMAYOR DE SAN MARTIN/MOJADOS/PORTILLO
2020-03-12;1710;Gerencia de Valladolid Este;171017;C.S. SERRADA;0;0.0;-4.8411889;41.4508581;SERRADA;;41.4508581,-4.8411889;SERRADA/VALDESTILLAS/SECA (LA)/VILLANUEVA DE DUERO/MATAPOZUELOS/VENTOSA DE LA CUESTA
2020-03-12;1710;Gerencia de Valladolid Este;171018;C.S. TUDELA;1;0.008602891;-4.4669681;41.6034399;TUDELA DE DUERO;;41.6034399,-4.4669681;OLIVARES DE DUERO/PARRILLA (LA)/TUDELA DE DUERO/SANTIBAÑEZ DE VALCORBA/TRASPINEDO/VILLAVAQUERIN/QUINTANILLA DE ONESIMO/SARDON DE DUERO/VILLABAÑEZ
2020-03-12;1710;Gerencia de Valladolid Este;171019;C.S. ALAEJOS;0;0.0;-5.2364845;41.3300658;ALAEJOS;;41.3300658,-5.2364845;ALAEJOS/CASTRONUÑO/VILLAFRANCA DE DUERO/CASTREJON DE TRABANCOS/SIETE IGLESIAS DE TRABANCOS/TORRECILLA DE LA ORDEN
2020-03-12;1710;Gerencia de Valladolid Este;171020;C.S. OLMEDO;0;0.0;-4.695628;41.2972206;OLMEDO;;41.2972206,-4.695628;ALMENARA DE ADAJA/HORNILLOS DE ERESMA/LLANO DE OLMEDO/ZARZA (LA)/ALCAZAREN/BOCIGAS/FUENTE-OLMEDO/PURAS/OLMEDO
2020-03-12;1710;Gerencia de Valladolid Este;171023;C.S. LA VICTORIA;0;0.0;-4.7408543;41.6833208;VICTORIA, LA;;41.6833208,-4.7408543;VALLADOLID
2020-03-12;1710;Gerencia de Valladolid Este;171026;C.S. CIGALES;0;0.0;-4.660676;41.7859567;CIGALES;;41.7859567,-4.660676;CIGALES/CORCOS/CUBILLAS DE SANTA MARTA/SAN MARTIN DE VALVENI/TRIGUEROS DEL VALLE/VALORIA LA BUENA/FUENSALDAÑA/MUCIENTES
2020-03-12;1711;Gerencia de Zamora;171101;C.S. PARADA DEL MOLINO;1;0.006650705;-5.7547882;41.5067966;PARADA DEL MOLINO;;41.5067966,-5.7547882;ZAMORA
2020-03-12;1711;Gerencia de Zamora;171102;C.S. ALCAÑICES;0;0.0;-6.3315738;41.7589564;ALISTE;;41.7589564,-6.3315738;FIGUERUELA DE ARRIBA/GALLEGOS DEL RIO/MAHIDE/PINO DEL ORO/RABANALES/RABANO DE ALISTE/SAMIR DE LOS CAÑOS/FONFRIA/SAN VICENTE DE LA CABEZA/SAN VITERO/VIÑAS/ALCAÑICES/TRABAZOS
2020-03-12;1711;Gerencia de Zamora;171104;C.S. BENAVENTE NORTE;0;0.0;-5.7625318;42.0547064;BENAVENTE NORTE;;42.0547064,-5.7625318;BRIME DE URZ/COOMONTE/QUINTANILLA DE URZ/QUIRUELAS DE VIDRIALES/SANTA MARIA DE LA VEGA/FRESNO DE LA POLVOROSA/MAIRE DE CASTROPONCE/MANGANESES DE LA POLVOROSA/VILLABRAZARO/VILLANAZAR/BENAVENTE/MORALES DE REY/POBLADURA DEL VALLE/SANTA CRISTINA DE LA POLVOROSA/TORRE DEL VALLE (LA)/VILLAFERRUEÑA
2020-03-12;1711;Gerencia de Zamora;171106;C.S. CAMARZANA DE TERA;0;0.0;-6.0366846;41.9912912;TERA;;41.9912912,-6.0366846;CALZADILLA DE TERA/CAMARZANA DE TERA/MELGAR DE TERA/MICERECES DE TERA/SANTIBAÑEZ DE TERA/SANTA CROYA DE TERA/VILLANUEVA DE LAS PERAS/SAN PEDRO DE CEQUE/VEGA DE TERA
2020-03-12;1711;Gerencia de Zamora;171109;C.S. MOMBUEY;0;0.0;-6.3616617;42.0450526;CARBALLEDA;;42.0450526,-6.3616617;JUSTEL/MOMBUEY/PEQUE/RIONEGRO DEL PUENTE/VILLARDECIERVOS/CERNADILLA/FERRERAS DE ARRIBA/MUELAS DE LOS CABALLEROS/ASTURIANOS/ESPADAÑEDO/MANZANAL DE ARRIBA/MANZANAL DE LOS INFANTES/ROSINOS DE LA REQUEJADA
2020-03-12;1711;Gerencia de Zamora;171112;C.S. SANTA ELENA;0;0.0;-5.7494898;41.4989997;DOCTOR FLEMING;;41.4989997,-5.7494898;ZAMORA
2020-03-12;1711;Gerencia de Zamora;171113;C.S. LA GUAREÑA;0;0.0;-5.4630882;41.2789404;GUAREÑA;;41.2789404,-5.4630882;
2020-03-12;1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;0;0.0;-6.0490574;42.0931624;VIDRIALES;;42.0931624,-6.0490574;ARRABALDE/CUBO DE BENAVENTE/GRANUCILLO/MOLEZUELAS DE LA CARBALLEDA/SANTIBAÑEZ DE VIDRIALES/UÑA DE QUINTANA/ALCUBILLA DE NOGALES/FUENTE ENCALADA/AYOO DE VIDRIALES/BRIME DE SOG/VILLAGERIZ
2020-03-12;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;2;0.025601639;-5.7520988;41.4477098;ZAMORA SUR;;41.4477098,-5.7520988;ARCENILLAS/GEMA/MORALES DEL VINO/PERDIGON (EL)/VILLALAZAN/ZAMORA/CASASECA DE LAS CHANAS/MADRIDANOS/PERERUELA/VENIALBO/VILLARALBO/CAZURRA/ENTRALA/MORALEJA DEL VINO/SANZOLES
2020-03-13;1701;Gerencia de Ávila;170101;C.S. ARENAS SAN PEDRO;1;0.013161358;-5.1146939;40.1963342;ARENAS DE SAN PEDRO;;40.1963342,-5.1146939;ARENAS DE SAN PEDRO/HORNILLO (EL)/ARENAL (EL)/GUISANDO
2020-03-13;1701;Gerencia de Ávila;170102;C.S. AREVALO;1;0.007243752;-4.7155883;41.0192187;AREVALO;;41.0192187,-4.7155883;AREVALO/BOHODON (EL)/CANALES/CODORNIZ/CONSTANZANA/FUENTES DE AÑO/LANGA/MONTEJO DE AREVALO/SAN CRISTOBAL DE LA VEGA/SANCHIDRIAN/SINLABAJOS/DONVIDAS/MARTIN MUÑOZ DE LA DEHESA/MARTIN MUÑOZ DE LAS POSADAS/PALACIOS DE GODA/RAPARIEGOS/TIÑOSILLOS/TOLOCIRIO/VILLANUEVA DE GOMEZ/ADANERO/ALDEASECA/CABEZAS DE ALAMBRE/DONHIERRO/DONJIMENO/ESPINOSA DE LOS CABALLEROS/GUTIERRE-MUÑOZ/NAVA DE AREVALO/ORBITA/PEDRO-RODRIGUEZ/SAN VICENTE DE AREVALO/VILLANUEVA DEL ACERAL
2020-03-13;1701;Gerencia de Ávila;170106;C.S. LANZAHITA;1;0.036376864;-4.8974015;40.2409102;LANZAHITA;;40.2409102,-4.8974015;LANZAHITA/MOMBELTRAN/MIJARES/PEDRO BERNARDO/GAVILANES
2020-03-13;1701;Gerencia de Ávila;170109;C.S. BURGOHONDO;0;0.0;-4.8384527;40.4092233;BURGOHONDO;;40.4092233,-4.8384527;BURGOHONDO/HOYOCASERO/NAVAQUESERA/NAVARREDONDILLA/NAVARREVISCA/NAVATALGORDO/VILLANUEVA DE AVILA/NAVALACRUZ/NAVALOSA/NAVALMORAL/NAVALUENGA/SAN JUAN DEL MOLINILLO/SERRANILLOS
2020-03-13;1701;Gerencia de Ávila;170112;C.S. FONTIVEROS;0;0.0;-5.0026168;40.9224581;FONTIVEROS;;40.9224581,-5.0026168;BERNUY-ZAPARDIEL/MUÑOSANCHO/RIVILLA DE BARAJAS/CABEZAS DEL POZO/CRESPOS/FLORES DE AVILA/FUENTE EL SAUZ/GIMIALCON/CANTIVEROS/CISLA/COLLADO DE CONTRERAS/CONSTANZANA/FONTIVEROS/SALVADIOS
2020-03-13;1701;Gerencia de Ávila;170113;C.S. NAVARREDONDA GREDOS;0;0.0;-5.1468286;40.3763715;GREDOS;;40.3763715,-5.1468286;HOYOS DE MIGUEL MUÑOZ/HOYOS DEL ESPINO/NAVADIJOS/NAVARREDONDA DE GREDOS/SAN JUAN DE GREDOS/SAN MARTIN DE LA VEGA DEL ALBERCHE/GARGANTA DEL VILLAR/HOYOS DEL COLLADO/CEPEDA LA MORA/SAN MARTIN DEL PIMPOLLAR
2020-03-13;1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;0;0.0;-4.9304366;40.814332;SAN PEDRO DEL ARROYO;;40.814332,-4.9304366;ALBORNOS/HERREROS DE SUSO/NARROS DE SALDUEÑA/PARRAL (EL)/SAN JUAN DE LA ENCINILLA/VIÑEGRA DE MORAÑA/AVEINTE/BLASCOMILLAN/BRABOS/BULARROS/CABIZUELA/MUÑOGRANDE/MUÑOMER DEL PECO/SANTO TOME DE ZABARCOS/VILLAFLOR/GRANDES Y SAN MARTIN/NARROS DEL CASTILLO/PAPATRIGO/RIOCABADO/SAN PEDRO DEL ARROYO/SIGERES/VITA
2020-03-13;1701;Gerencia de Ávila;170120;C.S. MUÑANA;0;0.0;-5.0363658;40.5706538;MUÑANA;;40.5706538,-5.0363658;HIJA DE DIOS (LA)/MUÑANA/PRADOSEGAR/AMAVIDA/MENGAMUÑOZ/MUÑOGALINDO/MUÑOTELLO/NARROS DEL PUERTO/VILLANUEVA DEL CAMPILLO/POVEDA/SANTA MARIA DEL ARROYO/SOLOSANCHO/TORRE (LA)/VADILLO DE LA SIERRA/VILLATORO
2020-03-13;1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;0;0.0;-3.3925833;42.6158001;BRIVIESCA;;42.6158001,-3.3925833;BAÑUELOS DE BUREBA/BRIVIESCA/CANTABRANA/CARRIAS/CASCAJARES DE BUREBA/CASTIL DE PEONES/PIERNIGAS/QUINTANAELEZ/RUCANDIO/VALLARTA DE BUREBA/VID DE BUREBA (LA)/VILEÑA/ABAJAS/AGUAS CANDIDAS/AGUILAR DE BUREBA/ALCOCERO DE MOLA/BARRIOS DE BUREBA (LOS)/BERZOSA DE BUREBA/BUSTO DE BUREBA/FUENTEBUREBA/HORMAZAS (LAS)/LLANO DE BUREBA/NAVAS DE BUREBA/OÑA/PADRONES DE BUREBA/POZA DE LA SAL/PRADANOS DE BUREBA/QUINTANAVIDES/ROJAS/VILLANUEVA DE TEBA/ZUÑEDA/CARCEDO DE BUREBA/CUBO DE BUREBA/GRISALEÑA/MIRANDA DE EBRO/MIRAVECHE/QUINTANABUREBA/QUINTANILLA SAN GARCIA/REINOSO/RUBLACEDO DE ABAJO/SALAS DE BUREBA/SANTA MARIA RIVARREDONDA/SANTA OLALLA DE BUREBA
2020-03-13;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;4;0.034728251;-3.6969143;42.2629834;BURGOS RURAL SUR;;42.2629834,-3.6969143;BURGOS/CARDEÑADIJO/CASTRILLO DEL VAL/CAYUELA/COGOLLOS/CUBILLO DEL CAMPO/ISAR/PALAZUELOS DE LA SIERRA/REVILLARRUZ/SARRACIN/TARDAJOS/AUSINES (LOS)/CARCEDO DE BURGOS/CARDEÑAJIMENO/CELADA DEL CAMINO/ESTEPAR/FRANDOVINEZ/HORNILLOS DEL CAMINO/IBEAS DE JUARROS/MODUBAR DE LA EMPAREDADA/QUINTANILLAS (LAS)/SAN ADRIAN DE JUARROS/TORRELARA/VILLALBILLA DE BURGOS/VILLANUEVA DE ARGAÑO/VILLAVERDE DEL MONTE/ALBILLOS/ARCOS/BUNIEL/CAVIA/MADRIGAL DEL MONTE/MERINDAD DE CUESTA-URRIA/PEDROSA DE RIO URBEL/RABE DE LAS CALZADAS/REVILLA DEL CAMPO/SALDAÑA DE BURGOS/SAN MAMES DE BURGOS/VALDORROS/VILLAGONZALO PEDERNALES/VILLAMIEL DE LA SIERRA/VILLANGOMEZ/VILLARIEZO/VILLORUEBO
2020-03-13;1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;0;0.0;-3.5532281;43.0737277;ESPINOSA DE LOS MONTEROS;;43.0737277,-3.5532281;JUNTA DE TRASLALOMA/ESPINOSA DE LOS MONTEROS/MERINDAD DE MONTIJA/MERINDAD DE SOTOSCUEVA
2020-03-13;1702;Gerencia de Burgos;170216;C.S. LERMA;0;0.0;-3.7309756;41.9826165;LERMA;;41.9826165,-3.7309756;CEBRECOS/CILLERUELO DE ARRIBA/MADRIGALEJO DEL MONTE/NEBREDA/PUENTEDURA/RETUERTA/ROYUELA DE RIO FRANCO/SANTA CECILIA/SANTIBAÑEZ DEL VAL/SOLARANA/TORDOMAR/VILLAHOZ/ZAEL/BAHABON DE ESGUEVA/CABAÑES DE ESGUEVA/CIRUELOS DE CERVERA/COVARRUBIAS/CUEVAS DE SAN CLEMENTE/IGLESIARRUBIA/PINEDA TRASMONTE/QUINTANILLA DE LA MATA/SANTA INES/AVELLANOSA DE MUÑO/CILLERUELO DE ABAJO/FONTIOSO/LERMA/MECERREYES/OQUILLAS/PINILLA TRASMONTE/QUINTANILLA DEL AGUA Y TORDUELES/QUINTANILLA DEL COCO/SANTIBAÑEZ DE ESGUEVA/TEJADA/TORRECILLA DEL MONTE/TORREPADRE/VILLAFRUELA/VILLALMANZO/VILLAMAYOR DE LOS MONTES
2020-03-13;1702;Gerencia de Burgos;170217;C.S. LOS COMUNEROS;2;0.011700012;-3.6855424;42.3637215;COMUNEROS, LOS;;42.3637215,-3.6855424;BURGOS
2020-03-13;1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;1;0.03591954;-4.1777188;42.359536;MELGAR DE FERNAMENTAL;;42.359536,-4.1777188;ARENILLAS DE RIOPISUERGA/MELGAR DE FERNAMENTAL/PADILLA DE ABAJO/PEDROSA DEL PRINCIPE/SASAMON/CASTELLANOS DE CASTRO/VILLASANDINO/CASTRILLO DE RIOPISUERGA/CASTRILLO MATAJUDIOS/CASTROJERIZ/HONTANAS/PADILLA DE ARRIBA/REZMONDO/VILLAQUIRAN DE LA PUEBLA/ZARZOSA DE RIO PISUERGA
2020-03-13;1702;Gerencia de Burgos;170221;C.S. MIRANDA ESTE;4;0.021606439;-3.0550817;42.6675161;MIRANDA ESTE;;42.6675161,-3.0550817;MIRANDA DE EBRO/BUGEDO/PANCORBO/SANTA GADEA DEL CID/ALTABLE/AMEYUGO/BOZOO/VALLUERCANES
2020-03-13;1702;Gerencia de Burgos;170224;C.S. QUINTANAR SIERRA;0;0.0;-3.0397322;41.9837379;QUINTANAR DE LA SIERRA;;41.9837379,-3.0397322;QUINTANAR DE LA SIERRA/REGUMIEL DE LA SIERRA/NEILA/PALACIOS DE LA SIERRA/VILVIESTRE DEL PINAR/CANICOSA DE LA SIERRA
2020-03-13;1702;Gerencia de Burgos;170225;C.S. ROA DE DUERO;0;0.0;-3.9313677;41.7196278;ROA DE DUERO;;41.7196278,-3.9313677;CUEVA DE ROA (LA)/FUENTELISENDO/HAZA/SOTILLO DE LA RIBERA/VALDEZATE/VILLATUELDA/ANGUIX/FUENTECEN/PEDROSA DE DUERO/SAN MARTIN DE RUBIALES/TORTOLES DE ESGUEVA/BERLANGAS DE ROA/FUENTEMOLINOS/HORRA (LA)/HOYALES DE ROA/NAVA DE ROA/OLMEDILLO DE ROA/ROA/TERRADILLOS DE ESGUEVA/TORRESANDINO/VILLAESCUSA DE ROA
2020-03-13;1702;Gerencia de Burgos;170229;C.S. SEDANO;0;0.0;-3.7494493;42.7559832;SEDANO;;42.7559832,-3.7494493;ALTOS (LOS)/SARGENTES DE LA LORA/TUBILLA DEL AGUA/VALLE DE SEDANO/VALLE DE ZAMANZAS
2020-03-13;1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;0;0.0;-4.0436158;42.5457831;VILLADIEGO;;42.5457831,-4.0436158;SASAMON/SORDILLOS/TOBAR/VILLADIEGO/VILLAMAYOR DE TREVIÑO/BASCONCILLOS DEL TOZO/GRIJALBA/HORMAZAS (LAS)/HUMADA/MANCILES/URBEL DEL CASTILLO/VILLEGAS/PEDROSA DEL PARAMO/SOTRESGUDO/SUSINOS DEL PARAMO
2020-03-13;1702;Gerencia de Burgos;170234;C.S. VALLE DE MENA;1;0.027078256;-3.2710544;43.1138884;VALLE DE MENA;;43.1138884,-3.2710544;VALLE DE MENA
2020-03-13;1702;Gerencia de Burgos;170235;C.S. VILLARCAYO;1;0.022946306;-3.5891204;42.8916432;VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA;;42.8916432,-3.5891204;VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA/MERINDAD DE VALDIVIELSO/VALLE DE MANZANEDO
2020-03-13;1703;Gerencia de León;170301;C.S. ARMUNIA;0;0.0;-5.6250478;42.4904947;ARMUNIA;;42.4904947,-5.6250478;ONZONILLA/VEGA DE INFANZONES/ARDON/CHOZAS DE ABAJO/LEON/SANTOVENIA DE LA VALDONCINA
2020-03-13;1703;Gerencia de León;170303;C.S. ASTORGA II;0;0.0;-6.1802328;42.4989784;ASTORGA II;;42.4989784,-6.1802328;LUCILLO/LUYEGO/SANTA COLOMBA DE SOMOZA/SANTIAGO MILLAS/VILLAMEJIL/QUINTANA DEL CASTILLO/SOBRADO/VALDERREY/VILLAGATON/ASTORGA/BRAZUELO/MAGAZ DE CEPEDA/VAL DE SAN LORENZO/VILLAFRANCA DEL BIERZO
2020-03-13;1703;Gerencia de León;170304;C.S. SAN EMILIANO;0;0.0;-6.03948;42.9619753;BABIA;;42.9619753,-6.03948;CABRILLANES/SAN EMILIANO/SENA DE LUNA
2020-03-13;1703;Gerencia de León;170312;C.S. ERAS DE RENUEVA;0;0.0;-5.4972298;42.723601;LEON I (ERAS DE RENUEVA);;42.723601,-5.4972298;LEON/SANTA COLOMBA DE CURUEÑO/GARRAFE DE TORIO/VILLAQUILAMBRE
2020-03-13;1703;Gerencia de León;170314;C.S. CONDESA;1;0.004793404;-5.5759819;42.5974726;LEON III (LA CONDESA);;42.5974726,-5.5759819;
2020-03-13;1703;Gerencia de León;170316;C.S. JOSE AGUADO I;0;0.0;-5.5503247;42.5942556;LEON V;;42.5942556,-5.5503247;LEON
2020-03-13;1703;Gerencia de León;170318;C.S. MANSILLA MULAS;0;0.0;-5.3429113;42.4399063;MANSILLA DE LAS MULAS;;42.4399063,-5.3429113;BURGO RANERO (EL)/GUSENDOS DE LOS OTEROS/VALVERDE-ENRIQUE/VILLANUEVA DE LAS MANZANAS/VILLASABARIEGO/CAMPO DE VILLAVIDEL/CORBILLOS DE LOS OTEROS/MANSILLA DE LAS MULAS/SANTAS MARTAS/MANSILLA MAYOR/SANTA CRISTINA DE VALMADRIGAL/VILLAMORATIEL DE LAS MATAS/VILLATURIEL
2020-03-13;1703;Gerencia de León;170319;C.S. MATALLANA DE TORIO;0;0.0;-5.5413909;42.9258494;MATALLANA DE TORIO;;42.9258494,-5.5413909;VEGACERVERA/CARMENES/MATALLANA DE TORIO
2020-03-13;1703;Gerencia de León;170322;C.S. RIBERA DEL ORBIGO;0;0.0;-5.8615923;42.5482323;RIBERA DEL ORBIGO;;42.5482323,-5.8615923;HOSPITAL DE ORBIGO/RIELLO/VILLARES DE ORBIGO/BENAVIDES/CIMANES DEL TEJAR/LLAMAS DE LA RIBERA/QUINTANA DEL CASTILLO/TURCIA/VILLADANGOS DEL PARAMO/VILLAREJO DE ORBIGO/BUSTILLO DEL PARAMO/CARRIZO/SANTA MARINA DEL REY
2020-03-13;1703;Gerencia de León;170323;C.S. SAHAGUN CAMPOS;0;0.0;-5.0507432;42.4547098;SAHAGÚN DE CAMPOS;;42.4547098,-5.0507432;CALZADA DEL COTO/CEA/ESCOBAR DE CAMPOS/GORDALIZA DEL PINO/VILLASELAN/BERCIANOS DEL REAL CAMINO/CASTROTIERRA DE VALMADRIGAL/GRAJAL DE CAMPOS/JOARILLA DE LAS MATAS/SAHAGUN/VALLECILLO/VILLAMOL/SANTA MARIA DEL MONTE DE CEA/VILLAMARTIN DE DON SANCHO/VILLAZANZO DE VALDERADUEY
2020-03-13;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;0;0.0;-5.489176;42.278276;VALENCIA DE DON JUAN;;42.278276,-5.489176;CABREROS DEL RIO/CUBILLAS DE LOS OTEROS/MATADEON DE LOS OTEROS/MATANZA/VILLABRAZ/VILLAMAÑAN/VILLAORNATE Y CASTRO/ALGADEFE/FRESNO DE LA VEGA/PAJARES DE LOS OTEROS/SAN MILLAN DE LOS CABALLEROS/TORAL DE LOS GUZMANES/VALDEMORA/VALENCIA DE DON JUAN/VILLAMANDOS/CASTILFALE/FUENTES DE CARBAJAL/VILLADEMOR DE LA VEGA
2020-03-13;1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;0;0.0;-6.3377018;42.6657692;BEMBIBRE;;42.6657692,-6.3377018;IGÜEÑA/TORRE DEL BIERZO/BEMBIBRE/CASTROPODAME/FOLGOSO DE LA RIBERA/NOCEDA DEL BIERZO/VILLAGATON
2020-03-13;1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;0;0.0;-6.6923743;42.6184913;CACABELOS;;42.6184913,-6.6923743;CAMPONARAYA/CARRACEDELO/SANCEDO/ARGANZA/CACABELOS
2020-03-13;1704;Gerencia de Ponferrada;170403;C.S. FABERO;0;0.0;-6.7032857;42.8176963;FABERO;;42.8176963,-6.7032857;CANDIN/VEGA DE ESPINAREDA/FABERO/PERANZANES
2020-03-13;1704;Gerencia de Ponferrada;170410;C.S. VILLAFRANCA BIERZO;0;0.0;-6.8923344;42.6316166;VILLAFRANCA DEL BIERZO;;42.6316166,-6.8923344;BARJAS/OENCIA/TRABADELO/VILLADECANES/BALBOA/CORULLON/VEGA DE VALCARCE/CARUCEDO/SOBRADO/VILLAFRANCA DEL BIERZO
2020-03-13;1705;Gerencia de Palencia;170503;C.S. CARRION DE LOS CONDES;0;0.0;-4.624195;42.3504747;CARRION DE LOS CONDES;;42.3504747,-4.624195;CARRION DE LOS CONDES/CERVATOS DE LA CUEZA/MANQUILLOS/NOGAL DE LAS HUERTAS/SERNA (LA)/VILLANUÑO DE VALDAVIA/VILLATURDE/VILLOLDO/ARCONADA/CALZADA DE LOS MOLINOS/LOMA DE UCIEZA/SAN MAMES DE CAMPOS/VALDE-UCIEZA/VILLALCAZAR DE SIRGA/VILLAMORONTA/BUSTILLO DEL PARAMO DE CARRION/LOMAS/PERALES
2020-03-13;1705;Gerencia de Palencia;170505;C.S. FROMISTA;0;0.0;-4.3777922;42.2112657;FROMISTA;;42.2112657,-4.3777922;AMUSCO/REQUENA DE CAMPOS/RIBAS DE CAMPOS/FROMISTA/ITERO DE LA VEGA/MARCILLA DE CAMPOS/PIÑA DE CAMPOS/POBLACION DE CAMPOS/VALBUENA DE PISUERGA/VILLODRE/VILLOVIECO/AMAYUELAS DE ARRIBA/ASTUDILLO/BOADILLA DEL CAMINO/ITERO DEL CASTILLO/MELGAR DE YUSO/REVENGA DE CAMPOS/SAN CEBRIAN DE CAMPOS/SANTOYO/TAMARA DE CAMPOS/VILLALACO
2020-03-13;1705;Gerencia de Palencia;170517;C.S. VENTA DE BAÑOS;1;0.010056315;-4.4303075;41.8572175;VENTA DE BAÑOS;;41.8572175,-4.4303075;ALBA DE CERRATO/CEVICO DE LA TORRE/VERTAVILLO/HONTORIA DE CERRATO/TARIEGO DE CERRATO/VALLE DE CERRATO/VENTA DE BAÑOS/CASTRILLO DE ONIELO/CUBILLAS DE CERRATO/DUEÑAS/POBLACION DE CERRATO
2020-03-13;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;0;0.0;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;;41.9521254,-4.5083248;
2020-03-13;1706;Gerencia de Salamanca;170603;C.S. BEJAR;1;0.006220066;-5.8578389;40.3892584;BEJAR;;40.3892584,-5.8578389;
2020-03-13;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;0;0.0;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN, LA;;40.8046117,-6.2514024;FUENTE DE SAN ESTEBAN (LA)/PELARRODRIGUEZ/SAN MUÑOZ/BUENAMADRE/CUBO DE DON SANCHO (EL)/MARTIN DE YELTES/BOADA/CABRILLAS/CASTRAZ/SAGRADA (LA)
